group,sha256,bytes_per_file,copies_in_group,extra_bytes_in_group,path,path_classification,disposition
DUP-0001,8ce137a18af2d98a7f35c213520d9dcd3c31af0f8dc74b1a6234ecc9a70407fd,1369410,4,4108230,Java/assets/city/buildings/city/city_building_house_wide.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0057,2c866421775cc4b72f687ee11a5d7d2ba67cb274df84eaab4c5b57776007915e,395291,3,790582,Java/assets/player/classes/cleric/animations/class_cleric_model_up_right_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0057,2c866421775cc4b72f687ee11a5d7d2ba67cb274df84eaab4c5b57776007915e,395291,3,790582,Java/assets/player/classes/cleric/animations/class_cleric_model_up_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0058,acbb802ec33fc1318b5c295caa71b860a5def88fa476743ec39e930e9c621e65,773203,2,773203,Java/assets/city/walls/city_wall_hearth_gate_vertical.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0058,acbb802ec33fc1318b5c295caa71b860a5def88fa476743ec39e930e9c621e65,773203,2,773203,Java/assets/source/latest-building-integrity-2026-09-22/city_wall_hearth_gate_vertical.png,source-or-development-candidate,review-required; not-authorized-for-deletion
DUP-0059,a602c997f75ca8628c961364efcc8457970ecc5730fc6fc7f36b2c703200f7cf,379262,3,758524,Java/assets/player/base/animations/player_model_up_left_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0059,a602c997f75ca8628c961364efcc8457970ecc5730fc6fc7f36b2c703200f7cf,379262,3,758524,Java/assets/player/base/animations/player_model_up_right_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0059,a602c997f75ca8628c961364efcc8457970ecc5730fc6fc7f36b2c703200f7cf,379262,3,758524,Java/assets/player/base/animations/player_model_up_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0060,292a341db17ca76dae93c661a5876a3c3e0fcfdd272281ae2565b4dbd1866785,712710,2,712710,Java/assets/city/walls/city_wall_freeholds_end_tower.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0060,292a341db17ca76dae93c661a5876a3c3e0fcfdd272281ae2565b4dbd1866785,712710,2,712710,Java/assets/source/latest-building-integrity-2026-09-22/city_wall_freeholds_end_tower.png,source-or-development-candidate,review-required; not-authorized-for-deletion
DUP-0061,b5fc444421e1bdcbd651e052a68232f08f0393bd376ae99b54e809ef651bf9b7,691006,2,691006,Java/assets/city/walls/city_wall_hearth_end_tower.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0061,b5fc444421e1bdcbd651e052a68232f08f0393bd376ae99b54e809ef651bf9b7,691006,2,691006,Java/assets/source/latest-building-integrity-2026-09-22/city_wall_hearth_end_tower.png,source-or-development-candidate,review-required; not-authorized-for-deletion
DUP-0062,335f315d116b9827fda232b87692e3efbb122d1a888194d596c167f1d0ec7af6,672447,2,672447,Java/assets/city/walls/city_wall_north_end_tower.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0062,335f315d116b9827fda232b87692e3efbb122d1a888194d596c167f1d0ec7af6,672447,2,672447,Java/assets/source/latest-building-integrity-2026-09-22/city_wall_north_end_tower.png,source-or-development-candidate,review-required; not-authorized-for-deletion
DUP-0063,e75245e625180605479013bab4f10006273ab96bae21e51547edaf91546826dc,332036,3,664072,Java/assets/player/classes/ranger/animations/class_ranger_model_up_left_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0063,e75245e625180605479013bab4f10006273ab96bae21e51547edaf91546826dc,332036,3,664072,Java/assets/player/classes/ranger/animations/class_ranger_model_up_right_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0063,e75245e625180605479013bab4f10006273ab96bae21e51547edaf91546826dc,332036,3,664072,Java/assets/player/classes/ranger/animations/class_ranger_model_up_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0064,42bc0910df19d6612ce09dda8deb9e440bd03860405c6672d81f729606182020,647389,2,647389,Java/assets/city/props/city/city_prop_crate.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0064,42bc0910df19d6612ce09dda8deb9e440bd03860405c6672d81f729606182020,647389,2,647389,Java/assets/source/sprite-integrity-2026-09-22/city_prop_crate.png,source-or-development-candidate,review-required; not-authorized-for-deletion
DUP-0065,b1e1f2427a0ff075a9b3fc40b1e6ba26a55a87a40553dba8ffc89159abb9a80b,317408,3,634816,Java/assets/player/classes/rogue/animations/class_rogue_model_up_left_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0065,b1e1f2427a0ff075a9b3fc40b1e6ba26a55a87a40553dba8ffc89159abb9a80b,317408,3,634816,Java/assets/player/classes/rogue/animations/class_rogue_model_up_right_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0065,b1e1f2427a0ff075a9b3fc40b1e6ba26a55a87a40553dba8ffc89159abb9a80b,317408,3,634816,Java/assets/player/classes/rogue/animations/class_rogue_model_up_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0066,a482b143485fea4ee1fe8fc5b35fef441ffdda22b224f3872e2e41034e747aff,621924,2,621924,Java/assets/city/walls/city_wall_fen_end_tower.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0066,a482b143485fea4ee1fe8fc5b35fef441ffdda22b224f3872e2e41034e747aff,621924,2,621924,Java/assets/source/latest-building-integrity-2026-09-22/city_wall_fen_end_tower.png,source-or-development-candidate,review-required; not-authorized-for-deletion
DUP-0067,c1459b19dc527f1501094037b950ad09e03334b67d385381eaf3bc4a77579903,454147,2,454147,Java/assets/player/classes/mage/animations/class_mage_model_up_left_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0067,c1459b19dc527f1501094037b950ad09e03334b67d385381eaf3bc4a77579903,454147,2,454147,Java/assets/player/classes/mage/animations/class_mage_model_up_right_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0068,3da8444038a17371d5809772b52e8ace946754195c0bac55e8da811d72f29cfe,383313,2,383313,Java/assets/player/classes/mage/class_mage_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0068,3da8444038a17371d5809772b52e8ace946754195c0bac55e8da811d72f29cfe,383313,2,383313,Java/assets/player/classes/mage/class_mage_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0069,f57e41e64ea945a228352810481c1a3c677b1cc9389f7fcd46250d4250c35b92,368968,2,368968,Java/assets/player/classes/cleric/animations/class_cleric_model_down_left_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0069,f57e41e64ea945a228352810481c1a3c677b1cc9389f7fcd46250d4250c35b92,368968,2,368968,Java/assets/player/classes/cleric/animations/class_cleric_model_left_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0070,9cd5f8bf5b8dc468de5a4420a34797adce4872890ab8f178ac82c029c73a4910,343041,2,343041,Java/assets/player/classes/knight/animations/class_knight_model_down_right_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0070,9cd5f8bf5b8dc468de5a4420a34797adce4872890ab8f178ac82c029c73a4910,343041,2,343041,Java/assets/player/classes/knight/animations/class_knight_model_right_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0071,e45c2cac6f06786d9f627e6602f8ab06f940e09af4e8d2395caac4b3a96bca62,311686,2,311686,Java/assets/player/classes/cleric/animations/class_cleric_model_down_right_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0071,e45c2cac6f06786d9f627e6602f8ab06f940e09af4e8d2395caac4b3a96bca62,311686,2,311686,Java/assets/player/classes/cleric/animations/class_cleric_model_right_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0072,0bcb42e38566e831218a646997e7a4d0b296aee6837025cef608d9c60a760ed5,149102,3,298204,asset-review/characters/walk/class_cleric_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0072,0bcb42e38566e831218a646997e7a4d0b296aee6837025cef608d9c60a760ed5,149102,3,298204,asset-review/characters/walk/class_cleric_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0072,0bcb42e38566e831218a646997e7a4d0b296aee6837025cef608d9c60a760ed5,149102,3,298204,asset-review/characters/walk/class_cleric_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0073,f7b9be02a5fde7248e4226557912724aabd1c71c129a597007d5b0eabb80d683,148656,3,297312,asset-review/characters/walk/class_cleric_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0073,f7b9be02a5fde7248e4226557912724aabd1c71c129a597007d5b0eabb80d683,148656,3,297312,asset-review/characters/walk/class_cleric_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0073,f7b9be02a5fde7248e4226557912724aabd1c71c129a597007d5b0eabb80d683,148656,3,297312,asset-review/characters/walk/class_cleric_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0074,224ba7ecb3337a6e906322574c5885239e9e5ee80b0eba94b73961833d1c1469,294887,2,294887,Java/assets/player/classes/knight/animations/class_knight_model_down_left_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0074,224ba7ecb3337a6e906322574c5885239e9e5ee80b0eba94b73961833d1c1469,294887,2,294887,Java/assets/player/classes/knight/animations/class_knight_model_left_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0075,0e11648c534879cedf75fdd133ee3ba4acded2c3fd5085b249cd6ffa721f1e34,146789,3,293578,asset-review/characters/walk/npc_vesper_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0075,0e11648c534879cedf75fdd133ee3ba4acded2c3fd5085b249cd6ffa721f1e34,146789,3,293578,asset-review/characters/walk/npc_vesper_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0075,0e11648c534879cedf75fdd133ee3ba4acded2c3fd5085b249cd6ffa721f1e34,146789,3,293578,asset-review/characters/walk/npc_vesper_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0076,1dafad463290776ae68075532d34da9a9aa2f946514d2adb21253abb24a4f0df,145348,3,290696,asset-review/characters/walk/npc_vesper_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0076,1dafad463290776ae68075532d34da9a9aa2f946514d2adb21253abb24a4f0df,145348,3,290696,asset-review/characters/walk/npc_vesper_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0076,1dafad463290776ae68075532d34da9a9aa2f946514d2adb21253abb24a4f0df,145348,3,290696,asset-review/characters/walk/npc_vesper_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0077,7fdc4b11b6dc7f2a72ab84d9c0fef43a8bffc1cc446a1feefd2ea41fe133987a,282225,2,282225,Java/assets/player/base/animations/player_model_down_right_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0077,7fdc4b11b6dc7f2a72ab84d9c0fef43a8bffc1cc446a1feefd2ea41fe133987a,282225,2,282225,Java/assets/player/base/animations/player_model_right_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0078,535eaaf67593153609f0ca4aac4072e64fffbe8f811080511e5a450fb3aa45aa,282130,2,282130,Java/assets/player/classes/ranger/animations/class_ranger_model_down_left_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0078,535eaaf67593153609f0ca4aac4072e64fffbe8f811080511e5a450fb3aa45aa,282130,2,282130,Java/assets/player/classes/ranger/animations/class_ranger_model_left_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0079,30fa7d380ae762783ffd8efd63209137ba122abf5550586df23c14b756182981,276373,2,276373,Java/assets/player/classes/ranger/animations/class_ranger_model_down_right_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0079,30fa7d380ae762783ffd8efd63209137ba122abf5550586df23c14b756182981,276373,2,276373,Java/assets/player/classes/ranger/animations/class_ranger_model_right_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0080,093d68e0c592cf5e57a98b77a5b871b35180f1dad80032201390dbf481daa10d,137430,3,274860,asset-review/characters/walk/class_rogue_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0080,093d68e0c592cf5e57a98b77a5b871b35180f1dad80032201390dbf481daa10d,137430,3,274860,asset-review/characters/walk/class_rogue_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0080,093d68e0c592cf5e57a98b77a5b871b35180f1dad80032201390dbf481daa10d,137430,3,274860,asset-review/characters/walk/class_rogue_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0081,d236581b9bfa3b96c714343ce8a8f7dbb601ab588e47accc1dcbac7f839dfc26,137189,3,274378,asset-review/characters/walk/class_rogue_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0081,d236581b9bfa3b96c714343ce8a8f7dbb601ab588e47accc1dcbac7f839dfc26,137189,3,274378,asset-review/characters/walk/class_rogue_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0081,d236581b9bfa3b96c714343ce8a8f7dbb601ab588e47accc1dcbac7f839dfc26,137189,3,274378,asset-review/characters/walk/class_rogue_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0082,dd9bbc16ca1903c963e3abf8eab9f17b4bed593abba0dd0c1590d41db586a127,137183,3,274366,Java/assets/companions/vesper/animations/npc_vesper_model_up_left_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0082,dd9bbc16ca1903c963e3abf8eab9f17b4bed593abba0dd0c1590d41db586a127,137183,3,274366,Java/assets/companions/vesper/animations/npc_vesper_model_up_right_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0082,dd9bbc16ca1903c963e3abf8eab9f17b4bed593abba0dd0c1590d41db586a127,137183,3,274366,Java/assets/companions/vesper/animations/npc_vesper_model_up_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0083,a2c41ac2a1cd863bbb07c63415c0d893bf92a9b4a6876827d85b6bc2b65a0a17,137163,3,274326,asset-review/characters/walk/class_knight_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0083,a2c41ac2a1cd863bbb07c63415c0d893bf92a9b4a6876827d85b6bc2b65a0a17,137163,3,274326,asset-review/characters/walk/class_knight_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0083,a2c41ac2a1cd863bbb07c63415c0d893bf92a9b4a6876827d85b6bc2b65a0a17,137163,3,274326,asset-review/characters/walk/class_knight_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0084,bc0997e6d68a01420fda69de47bcfeec27de972b524b2673efdc6131789ff482,135706,3,271412,asset-review/characters/walk/class_knight_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0084,bc0997e6d68a01420fda69de47bcfeec27de972b524b2673efdc6131789ff482,135706,3,271412,asset-review/characters/walk/class_knight_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0084,bc0997e6d68a01420fda69de47bcfeec27de972b524b2673efdc6131789ff482,135706,3,271412,asset-review/characters/walk/class_knight_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0085,da7118bd349a5a6747c60fe52cecf8eba0a75be8bfbea97b285ed6461b2fa7d1,131876,3,263752,asset-review/characters/walk/npc_seraphine_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0085,da7118bd349a5a6747c60fe52cecf8eba0a75be8bfbea97b285ed6461b2fa7d1,131876,3,263752,asset-review/characters/walk/npc_seraphine_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0085,da7118bd349a5a6747c60fe52cecf8eba0a75be8bfbea97b285ed6461b2fa7d1,131876,3,263752,asset-review/characters/walk/npc_seraphine_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0086,9816e1a00bb5aecd698be7c85b35965c1a3d60a8d8db5530fed9bcda4e58b1e3,131245,3,262490,asset-review/characters/walk/npc_calder_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0086,9816e1a00bb5aecd698be7c85b35965c1a3d60a8d8db5530fed9bcda4e58b1e3,131245,3,262490,asset-review/characters/walk/npc_calder_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0086,9816e1a00bb5aecd698be7c85b35965c1a3d60a8d8db5530fed9bcda4e58b1e3,131245,3,262490,asset-review/characters/walk/npc_calder_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0087,420b42dc53f4cedb5a28c7fe9869ad9d536c4299fddb07c98c7404b2eaabb45a,262222,2,262222,Java/assets/player/classes/rogue/animations/class_rogue_model_down_right_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0087,420b42dc53f4cedb5a28c7fe9869ad9d536c4299fddb07c98c7404b2eaabb45a,262222,2,262222,Java/assets/player/classes/rogue/animations/class_rogue_model_right_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0088,244a0046df430df3d849650c60e08d6b43449480e5430eff601aba153d00034e,130681,3,261362,asset-review/characters/walk/npc_seraphine_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0088,244a0046df430df3d849650c60e08d6b43449480e5430eff601aba153d00034e,130681,3,261362,asset-review/characters/walk/npc_seraphine_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0088,244a0046df430df3d849650c60e08d6b43449480e5430eff601aba153d00034e,130681,3,261362,asset-review/characters/walk/npc_seraphine_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0089,2c634d177c9f01f1e84b39e57823c6e745fb9136d82cd18e11700053c4e3c512,260342,2,260342,Java/assets/player/base/animations/player_model_down_left_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0089,2c634d177c9f01f1e84b39e57823c6e745fb9136d82cd18e11700053c4e3c512,260342,2,260342,Java/assets/player/base/animations/player_model_left_walk_anim.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
